event-id,timestamp,location-long,location-lat,external-temperature,gps:dop,height-raw,sensor-type,tag-local-identifier,individual-local-identifier
9710476987,2014-02-06 14:40,-111.497702,57.610551,-15.0,2.0,197.93,gps,32254,32254
9710330508,2014-02-02 05:20,-112.304944,56.656921,3.0,2.0,497.01,gps,33678,33678B
9710521491,2013-01-20 14:40,-111.971378,57.08623,-14.0,3.8,419.31,gps,33675,33675
9710533046,2012-11-12 13:46,-111.76677,56.579012,5.0,2.0,433.2,gps,32270,32270
9710466588,2012-04-13 09:15,-111.943516,56.590743,11.0,3.2,390.75,gps,32255,32255
9710488490,2012-04-20 00:00,-111.788174,57.538394,17.0,6.4,334.39,gps,32256,32256
9710372085,2014-03-25 20:00,-111.591493,56.69768,13.0,1.8,385.06,gps,32261,32261B
9710404159,2012-11-17 09:45,-112.249625,57.258657,5.0,2.0,522.33,gps,32266,32266
9710437687,2013-04-14 16:00,-111.569627,57.289257,13.0,1.8,299.57,gps,32251,32251
9710322849,2013-11-21 22:15,-111.304773,56.709071,-2.0,4.8,327.17,gps,33677,33677
9710341110,2012-06-19 07:45,-111.786208,57.308263,15.0,5.4,276.33,gps,32268,32268
9710447864,2013-11-12 20:30,-111.565592,59.906937,10.0,2.2,182.99,gps,33679,33679
9710448896,2013-12-08 13:00,-111.565294,60.139805,-9.0,2.0,179.01,gps,33679,33679
9710521675,2013-01-24 10:40,-111.885069,57.14085,-14.0,1.6,319.4,gps,33675,33675
9710326487,2013-03-17 23:20,-111.856996,56.984843,-3.0,1.6,328.43,gps,33670,33670
9710351726,2012-04-08 11:30,-111.170582,56.781337,-1.0,3.6,464.67,gps,32260,32260
9710520995,2012-12-29 07:00,-112.012804,57.084226,4.0,3.2,363.65,gps,33675,33675
9710352916,2012-04-28 04:00,-111.225856,56.713161,7.0,8.4,207.58,gps,32260,32260
9710529737,2012-04-13 01:00,-111.943392,56.590538,13.0,5.0,366.26,gps,32270,32270
9710312663,2014-02-28 05:50,-111.382969,56.780604,-8.0,1.4,286.18,gps,13794,13794
9710387290,2014-03-14 16:20,-111.438873,56.697832,4.0,2.2,277.04,gps,32263,32263B
9710394694,2013-01-03 01:00,-111.756163,57.532985,8.0,1.6,309.91,gps,32264,32264
9710446668,2013-06-21 19:45,-111.592678,59.924861,30.0,1.8,174.83,gps,33679,33679
9710500808,2012-06-13 00:30,-111.134115,56.854886,19.0,2.2,448.21,gps,32258,32258
9710352282,2012-04-14 06:45,-111.055311,56.6863,9.0,1.8,406.55,gps,32260,32260
9710404474,2012-11-20 16:30,-112.161084,57.30487,3.0,1.8,487.94,gps,32266,32266
9710343889,2012-06-10 10:15,-112.029776,56.919497,17.0,3.2,401.85,gps,32269,32269_33678
9710444611,2013-05-18 22:00,-111.6422,60.091639,28.0,2.0,177.74,gps,33679,33679
9710407071,2012-06-13 02:30,-111.864392,56.787528,19.0,3.2,492.57,gps,32267,32267
9710463536,2013-04-10 21:00,-112.202944,57.157483,14.0,0.6,393.36,gps,32252,32252
9710301905,2014-01-19 13:10,-111.194899,56.680587,0.0,2.4,214.39,gps,13793,13793
9710526138,2014-01-19 05:20,-111.447768,57.404726,-2.0,1.6,308.4,gps,33676,33676
9710428741,2013-02-10 03:50,-111.083439,56.688113,-3.0,1.6,381.54,gps,33671,33671
9710489819,2012-06-22 01:15,-111.866618,57.450688,19.0,2.2,335.83,gps,32256,32256
9710506485,2013-02-09 22:50,-111.609054,56.637869,1.0,2.0,307.23,gps,33672,33672
9710501895,2012-08-14 16:00,-111.28982,57.057664,19.0,1.8,356.55,gps,32258,32258
9710475324,2014-01-26 01:20,-111.511707,57.722845,-4.0,1.6,265.14,gps,32254,32254
9710497933,2013-06-08 01:00,-112.030536,56.920103,21.0,1.6,403.29,gps,32259,32259
9710306651,2014-01-17 11:50,-111.322619,56.709638,10.0,4.0,271.37,gps,13794,13794
9710456231,2012-07-12 04:00,-111.518401,56.584758,21.0,2.0,382.36,gps,32253,32253
9710374802,2012-06-12 09:30,-111.604806,57.383062,13.0,1.8,252.78,gps,32262,32262_33668
9710481616,2014-03-10 18:10,-111.663778,57.438747,-2.0,1.8,286.78,gps,32254,32254
9710385102,2014-02-27 11:30,-111.488272,56.704875,-17.0,3.6,354.13,gps,32263,32263B
9710422731,2013-01-14 04:00,-112.202714,56.527357,-5.0,2.0,448.11,gps,33680,33680
9710495346,2012-11-24 10:00,-111.968298,56.936932,-4.0,0.4,384.55,gps,32259,32259
9710473580,2014-01-13 22:40,-111.682966,57.430183,-1.0,2.0,292.02,gps,32254,32254
9710396895,2013-06-11 06:15,-111.862611,57.476035,16.0,1.6,378.18,gps,32264,32264
9710382153,2014-02-07 00:00,-111.516236,56.709059,6.0,2.0,344.8,gps,32263,32263B
9710472110,2013-04-10 22:30,-112.148529,56.580629,12.0,3.4,430.56,gps,32255,32255
9710513206,2012-12-26 07:00,-112.066476,56.564141,6.0,1.8,277.78,gps,33674,33674
9710304370,2014-01-25 04:00,-111.430937,56.96032,11.0,2.0,214.48,gps,13792,13792
9710367300,2014-02-20 13:50,-111.622398,56.759217,0.0,3.8,394.03,gps,32261,32261B
9710386628,2014-03-10 02:00,-111.432194,56.711078,6.0,1.8,234.26,gps,32263,32263B
9710405901,2012-04-14 19:30,-111.673003,56.622701,6.0,1.6,358.76,gps,32267,32267
9710311588,2014-02-20 18:40,-111.361738,56.747706,3.0,1.8,288.54,gps,13794,13794
9710516769,2013-03-25 12:30,-112.850763,55.655664,-7.0,3.2,529.81,gps,33674,33674
9710505768,2013-01-26 00:20,-111.631111,56.660924,-4.0,2.2,323.43,gps,33672,33672
9710331638,2014-02-10 01:40,-111.923893,56.951764,-13.0,3.6,366.7,gps,33678,33678B
9710523330,2013-02-28 06:40,-111.873945,57.087829,6.0,2.0,342.11,gps,33675,33675
9710384500,2014-02-23 07:10,-111.454415,56.712749,-19.0,1.6,270.02,gps,32263,32263B
9710313519,2014-03-06 04:30,-111.404748,56.788347,-2.0,2.4,214.1,gps,13794,13794
9710316468,2014-03-26 17:30,-111.342404,56.78091,21.0,1.8,335.59,gps,13794,13794
9710533751,2012-11-19 22:45,-112.053997,56.551254,1.0,3.4,444.18,gps,32270,32270
9710514363,2013-02-03 09:20,-112.8378,56.430712,2.0,3.2,537.31,gps,33674,33674
9710326203,2013-03-12 01:20,-111.99172,56.952023,-3.0,1.8,346.68,gps,33670,33670
9710335496,2014-03-08 20:50,-112.010696,57.007289,12.0,2.0,451.71,gps,33678,33678B
9710530214,2012-04-18 00:30,-111.911022,56.680715,11.0,1.8,457.51,gps,32270,32270
9710319723,2013-06-08 04:00,-111.273803,56.691193,19.0,3.8,285.39,gps,33677,33677
9710401798,2012-06-14 00:15,-111.987541,57.259689,26.0,2.2,340.27,gps,32266,32266
9710385104,2014-02-27 11:50,-111.488305,56.704919,-15.0,2.2,347.33,gps,32263,32263B
9710432636,2012-06-10 07:30,-111.514234,57.401104,17.0,1.8,300.43,gps,32251,32251
9710431109,2012-03-30 01:00,-111.561787,57.339815,9.0,1.6,280.91,gps,32251,32251
9710431326,2012-04-09 18:45,-111.512833,57.358156,18.0,3.6,310.51,gps,32251,32251
9710480138,2014-02-28 11:50,-111.435412,57.741598,-20.0,2.2,226.02,gps,32254,32254
9710455574,2012-06-16 14:45,-111.479497,56.568074,17.0,1.8,390.0,gps,32253,32253
9710511837,2013-03-03 00:00,-112.387427,57.224438,10.0,0.6,514.26,gps,33673,33673
9710482937,2014-03-19 22:20,-111.493268,57.753606,2.0,1.6,248.84,gps,32254,32254
9710429987,2013-03-08 19:50,-111.236094,56.796791,23.0,2.0,377.82,gps,33671,33671
9710487042,2012-06-24 07:00,-111.866942,57.450278,11.0,1.6,338.88,gps,32257,32257
9710302301,2014-01-10 18:30,-111.450289,56.988816,-1.0,2.0,310.48,gps,13792,13792
9710401653,2012-06-12 11:15,-111.879659,57.188863,16.0,2.2,335.63,gps,32266,32266
9710485629,2012-04-19 07:15,-111.73868,57.500124,4.0,6.4,276.23,gps,32257,32257
9710381074,2014-01-30 12:10,-111.578424,56.759189,-8.0,2.2,388.89,gps,32263,32263B
9710307261,2014-01-21 17:30,-111.308252,56.705102,1.0,2.2,272.89,gps,13794,13794
9710409299,2012-11-15 12:30,-111.559558,56.672526,3.0,3.6,252.84,gps,32267,32267
9710313816,2014-03-08 06:00,-111.319517,56.713577,4.0,2.6,323.12,gps,13794,13794
9710308173,2014-01-28 01:30,-111.377668,56.780073,-2.0,1.4,324.93,gps,13794,13794
9710520060,2014-03-12 19:20,-112.916931,56.015713,20.0,1.6,560.38,gps,33674,33674
9710360430,2013-03-25 17:41,-111.542488,56.786608,9.0,5.0,385.08,gps,32261,32261B
9710524539,2013-03-25 11:10,-111.882264,57.10368,-4.0,1.6,338.61,gps,33675,33675
9710317257,2013-02-07 13:00,-111.084121,56.721314,4.0,3.4,390.36,gps,33677,33677
9710414945,2013-02-09 15:20,-111.666087,57.438964,5.0,3.2,295.06,gps,33667,33667
9710440297,2013-09-22 07:01,-111.596392,57.41931,16.0,3.8,264.7,gps,32251,32251
9710489009,2012-06-12 18:45,-111.810085,57.514996,18.0,3.4,342.87,gps,32256,32256
9710360555,2013-03-26 23:00,-111.54177,56.81607,18.0,0.4,354.67,gps,32261,32261B
9710309655,2014-02-07 08:30,-111.4066,56.802982,-4.0,2.2,215.88,gps,13794,13794
9710373624,2012-04-14 06:45,-111.573512,57.291731,5.0,1.6,271.18,gps,32262,32262_33668
9710500190,2012-04-18 10:30,-111.047336,56.914481,-3.0,0.6,439.95,gps,32258,32258
9710439600,2013-06-23 07:00,-111.581226,57.424234,15.0,1.8,271.49,gps,32251,32251
9710483770,2014-03-25 17:10,-111.582094,57.726182,9.0,7.0,256.34,gps,32254,32254
9710435858,2012-11-21 18:30,-111.543909,57.387896,-5.0,1.8,322.57,gps,32251,32251
9710493729,2012-09-12 19:00,-111.932117,56.912868,13.0,1.8,405.43,gps,32259,32259
9710309528,2014-02-06 11:20,-111.316569,56.707786,-4.0,2.2,303.94,gps,13794,13794
9710526537,2014-01-21 23:50,-111.610109,57.410601,-15.0,2.0,258.01,gps,33676,33676
9710413633,2013-01-13 06:50,-111.776486,57.55194,-19.0,1.8,311.15,gps,33667,33667
9710338402,2014-03-29 01:20,-112.087594,56.734341,5.0,3.8,476.61,gps,33678,33678B
9710344690,2012-06-18 18:45,-112.03029,56.92021,25.0,3.8,396.69,gps,32269,32269_33678
9710444603,2013-05-17 19:00,-111.631626,60.066985,23.0,1.6,190.57,gps,33679,33679
9710360163,2013-03-23 20:40,-111.399531,56.826335,7.0,2.2,282.24,gps,32261,32261B
9710531229,2012-06-14 15:00,-111.97924,56.692355,16.0,2.0,481.52,gps,32270,32270
9710468967,2012-08-12 22:01,-112.072911,56.772768,26.0,2.0,470.42,gps,32255,32255
9710349978,2013-02-25 19:30,-111.424016,57.338016,2.0,1.6,265.58,gps,33668,32262_33668
9710318746,2013-04-19 00:45,-111.366897,56.841777,14.0,1.8,331.5,gps,33677,33677
9710458225,2012-04-16 19:15,-112.114262,57.263643,15.0,2.0,438.79,gps,32252,32252
9710371245,2014-03-19 23:50,-111.472146,56.705731,9.0,1.6,296.29,gps,32261,32261B
9710447095,2013-08-18 01:01,-111.658375,60.008509,20.0,5.0,191.6,gps,33679,33679
9710437018,2013-04-01 01:00,-111.623085,57.449004,5.0,0.6,198.15,gps,32251,32251
9710438399,2013-05-31 13:01,-111.441794,57.367441,16.0,1.6,296.61,gps,32251,32251
9710496034,2013-02-19 16:01,-111.886431,56.907138,-8.0,1.6,414.22,gps,32259,32259
9710522294,2013-02-06 08:10,-112.111659,57.090576,-9.0,3.2,349.02,gps,33675,33675
9710502667,2012-11-12 16:45,-111.155468,56.767866,3.0,2.0,417.99,gps,32258,32258
9710342657,2012-04-09 12:45,-112.090703,56.894667,-5.0,2.2,433.82,gps,32269,32269_33678
9710524342,2013-03-21 08:40,-112.003167,57.070669,3.0,4.8,437.03,gps,33675,33675
9710379308,2014-01-18 05:30,-111.59843,56.723294,1.0,1.6,397.5,gps,32263,32263B
9710434796,2012-11-03 22:00,-111.501115,57.353151,4.0,1.8,295.92,gps,32251,32251
9710334812,2014-03-04 02:50,-111.890152,56.993967,-19.0,2.0,357.54,gps,33678,33678B
9710465555,2013-06-18 07:15,-113.050667,56.564446,19.0,1.8,496.18,gps,32252,32252
9710331614,2014-02-09 21:40,-111.949329,56.945299,2.0,1.6,369.83,gps,33678,33678B
9710488762,2012-06-08 19:00,-111.862087,57.448916,26.0,2.0,338.42,gps,32256,32256
9710459085,2012-06-11 21:45,-111.993045,57.230846,26.0,1.8,371.16,gps,32252,32252
9710492330,2012-06-13 06:15,-112.084769,56.922131,14.0,1.8,426.78,gps,32259,32259
9710319579,2013-06-06 10:45,-111.275308,56.727922,16.0,2.0,348.77,gps,33677,33677
9710354388,2012-06-25 04:00,-111.184275,56.699658,18.0,2.0,348.1,gps,32260,32260
9710392692,2012-09-01 01:00,-111.813075,57.466403,20.0,0.6,311.58,gps,32264,32264
9710324434,2013-02-03 04:20,-111.936001,57.03425,-12.0,1.6,432.14,gps,33670,33670
9710465146,2013-06-14 00:15,-112.899644,56.603191,23.0,2.2,498.37,gps,32252,32252
9710485854,2012-05-06 22:00,-111.843319,57.432028,28.0,2.0,318.57,gps,32257,32257
9710310632,2014-02-14 03:20,-111.296703,56.700722,-3.0,1.6,318.1,gps,13794,13794
9710421578,2013-06-29 13:00,-112.040953,57.014861,18.0,0.6,442.02,gps,33681,33681
9710526517,2014-01-21 20:30,-111.610161,57.410638,3.0,1.8,264.84,gps,33676,33676
9710327133,2012-12-19 04:00,-111.881938,56.938928,-8.0,1.8,378.22,gps,33678,32269_33678
9710379440,2014-01-19 03:30,-111.528132,56.707568,1.0,3.2,350.98,gps,32263,32263B
9710323757,2013-01-20 01:50,-111.850519,56.944196,-15.0,6.4,378.22,gps,33670,33670
9710447993,2013-11-14 04:45,-111.541843,59.924633,5.0,2.2,190.73,gps,33679,33679
9710312109,2014-02-24 09:30,-111.359928,56.755876,-7.0,5.0,340.12,gps,13794,13794
9710517090,2013-10-20 19:00,-112.953727,56.052062,18.0,1.8,567.17,gps,33674,33674
9710323873,2013-01-22 11:50,-111.850367,56.944317,-10.0,2.0,392.12,gps,33670,33670
9710452524,2014-06-13 20:30,-111.67745,60.022193,25.0,2.2,196.22,gps,33679,33679
9710362581,2014-01-18 19:10,-111.466472,56.706805,3.0,5.0,276.38,gps,32261,32261B
9710533678,2012-11-19 04:30,-111.998457,56.583134,1.0,3.2,432.21,gps,32270,32270
9710532639,2012-10-04 01:00,-111.897432,56.777502,9.0,2.0,500.46,gps,32270,32270
9710374175,2012-04-20 00:30,-111.554086,57.352491,20.0,2.2,310.95,gps,32262,32262_33668
9710480202,2014-02-28 22:30,-111.431576,57.743303,-13.0,2.2,227.98,gps,32254,32254
9710323984,2013-01-24 19:20,-111.842073,56.949089,-4.0,2.0,393.44,gps,33670,33670
9710353714,2012-06-15 08:15,-111.18089,56.700394,10.0,1.8,363.65,gps,32260,32260
9710331836,2014-02-11 10:41,-112.183913,56.983357,-12.0,4.8,445.45,gps,33678,33678B
9710359476,2013-03-19 02:10,-111.511814,56.790867,13.0,0.6,348.26,gps,32261,32261B
9710418163,2013-04-03 04:00,-111.980393,57.061279,7.0,2.0,424.6,gps,33681,33681
9710425867,2013-06-11 22:30,-112.152802,56.601365,20.0,0.6,452.77,gps,33680,33680
9710487246,2012-03-22 16:00,-111.856985,57.449687,1.0,0.6,334.64,gps,32256,32256
9710404361,2012-11-19 12:15,-112.228453,57.263846,-3.0,3.8,511.0,gps,32266,32266
9710334122,2014-02-27 07:50,-112.082712,56.932193,-14.0,2.0,383.26,gps,33678,33678B
9710378948,2014-01-15 17:20,-111.529399,56.693697,11.0,1.8,355.84,gps,32263,32263B
9710324087,2013-01-26 22:50,-112.065833,56.9413,-4.0,3.2,425.81,gps,33670,33670
9710418144,2013-03-31 19:00,-112.022225,57.062606,8.0,1.6,420.53,gps,33681,33681
9710345349,2013-01-13 23:20,-111.231914,57.035636,-12.0,3.4,423.76,gps,33669,33669
9710444612,2013-05-19 01:00,-111.642217,60.091674,25.0,1.8,196.21,gps,33679,33679
9710520039,2014-03-12 08:50,-112.884829,55.990415,6.0,2.2,556.89,gps,33674,33674
9710326328,2013-03-14 15:50,-111.952276,56.993012,-14.0,2.2,399.2,gps,33670,33670
9710328567,2014-01-19 17:50,-112.235171,56.796036,6.0,2.0,456.75,gps,33678,33678B
9710466553,2012-04-13 00:30,-111.944034,56.590747,14.0,3.6,330.55,gps,32255,32255
9710332289,2014-02-14 14:10,-111.960546,56.966498,-15.0,1.8,349.23,gps,33678,33678B
9710344644,2012-06-18 07:15,-112.030027,56.918599,17.0,0.6,403.8,gps,32269,32269_33678
9710300630,2014-02-13 18:02,-111.90066,57.072695,2.0,4.0,377.88,gps,13790,13790
9710388237,2014-03-21 06:10,-111.510206,56.709101,-10.0,1.8,354.91,gps,32263,32263B
9710511238,2013-02-18 03:00,-112.095134,57.27478,-12.0,1.6,423.73,gps,33673,33673
9710304064,2014-01-23 01:00,-111.480986,57.046213,-3.0,3.0,244.05,gps,13792,13792
9710488687,2012-05-29 04:00,-111.860004,57.448245,15.0,1.8,336.32,gps,32256,32256
9710436251,2012-12-25 04:00,-111.585217,57.386029,-17.0,0.6,313.14,gps,32251,32251
9710426483,2013-06-19 03:45,-111.887476,56.533514,20.0,3.4,414.37,gps,33680,33680
9710484350,2014-05-13 07:00,-111.483713,57.757885,2.0,2.2,274.49,gps,32254,32254
9710317264,2013-02-08 13:00,-111.087763,56.678684,8.0,1.8,326.19,gps,33677,33677
9710381076,2014-01-30 12:30,-111.578424,56.759189,-7.0,2.2,388.89,gps,32263,32263B
9710318887,2013-04-22 19:00,-111.175589,56.695996,16.0,3.8,363.55,gps,33677,33677
9710502916,2012-11-15 07:00,-111.26211,56.929772,-7.0,2.2,389.38,gps,32258,32258
9710513815,2013-01-22 22:50,-112.606774,56.345935,-4.0,1.8,482.01,gps,33674,33674
9710487217,2012-03-19 01:00,-111.842691,57.462075,9.0,0.6,330.87,gps,32256,32256
9710468380,2012-06-19 16:45,-111.871192,56.612572,17.0,6.6,438.55,gps,32255,32255
9710439570,2013-06-22 01:15,-111.435443,57.361489,29.0,2.0,290.06,gps,32251,32251
9710519869,2014-03-08 19:50,-112.773523,56.227549,20.0,2.2,545.76,gps,33674,33674
9710426212,2013-06-16 04:15,-112.213999,56.563688,16.0,1.8,439.29,gps,33680,33680
9710455560,2012-06-16 11:15,-111.520135,56.580385,4.0,3.6,386.18,gps,32253,32253
9710417803,2013-02-16 22:00,-111.890248,57.022546,16.0,1.8,371.78,gps,33681,33681
9710456193,2012-07-05 16:00,-111.502934,56.639676,20.0,2.2,367.48,gps,32253,32253
9710325937,2013-03-06 12:20,-111.876873,56.977331,-7.0,2.0,348.53,gps,33670,33670
9710352875,2012-04-22 10:00,-111.273419,56.851783,6.0,2.2,388.39,gps,32260,32260
9710376346,2012-09-14 10:00,-111.450705,57.392215,13.0,3.6,310.47,gps,32262,32262_33668
9710493681,2012-09-05 22:00,-111.913982,56.973105,25.0,1.6,357.45,gps,32259,32259
9710295517,2014-01-21 05:00,-112.052109,57.230728,3.0,2.2,370.08,gps,13791,13791
9710401544,2012-06-11 08:00,-112.175619,57.177234,12.0,2.0,397.39,gps,32266,32266
9710436616,2013-02-09 07:00,-111.607812,57.326296,2.0,2.0,255.54,gps,32251,32251
9710485463,2012-04-17 13:45,-111.779691,57.554894,3.0,3.2,315.26,gps,32257,32257
9710439318,2013-06-19 10:15,-111.58318,57.426657,14.0,5.0,268.78,gps,32251,32251
9710323290,2013-01-10 08:20,-111.926357,56.989801,-9.0,3.4,361.98,gps,33670,33670
9710425457,2013-06-07 13:01,-112.225866,56.63954,13.0,5.4,458.85,gps,33680,33680
9710530102,2012-04-16 20:15,-112.191728,56.554477,17.0,1.8,470.73,gps,32270,32270
9710454910,2012-06-02 07:00,-111.616241,56.613683,12.0,1.8,388.21,gps,32253,32253
9710328320,2014-01-18 00:40,-112.112453,56.835814,5.0,1.6,447.68,gps,33678,33678B
9710425020,2013-06-02 22:30,-111.839822,56.520838,24.0,2.0,406.63,gps,33680,33680
9710504028,2013-01-06 22:00,-111.343174,56.988298,6.0,3.4,322.88,gps,32258,32258
9710453766,2012-04-11 18:15,-111.56349,56.614932,20.0,2.2,361.2,gps,32253,32253
9710455332,2012-06-14 01:30,-111.495884,56.595532,22.0,2.0,354.1,gps,32253,32253
9710311789,2014-02-22 04:10,-111.416454,56.884582,0.0,2.0,282.81,gps,13794,13794
9710511536,2013-02-24 17:00,-112.123964,57.122177,1.0,2.0,367.73,gps,33673,33673
9710494257,2012-11-12 00:45,-111.942832,56.938517,1.0,2.2,375.82,gps,32259,32259
9710370060,2014-03-11 18:20,-111.529628,56.714175,10.0,1.8,358.34,gps,32261,32261B
9710468261,2012-06-18 10:15,-112.16879,56.699695,20.0,2.2,476.95,gps,32255,32255
9710436195,2012-12-17 19:00,-111.613035,57.397229,-5.0,2.0,254.74,gps,32251,32251
9710307657,2014-01-24 11:30,-111.38498,56.758673,10.0,2.0,279.46,gps,13794,13794
9710340227,2012-06-07 22:00,-111.787576,57.308269,30.0,1.8,274.68,gps,32268,32268
9710431939,2012-04-16 04:00,-111.5872,57.262813,2.0,5.4,279.45,gps,32251,32251
9710416213,2013-03-08 01:20,-111.853928,57.507588,4.0,2.0,371.51,gps,33667,33667
9710346598,2013-02-08 23:50,-111.176946,56.994791,2.0,1.6,419.55,gps,33669,33669
9710374910,2012-06-13 12:30,-111.496813,57.353458,18.0,1.8,303.68,gps,32262,32262_33668
9710336148,2014-03-13 09:30,-112.271628,56.757333,6.0,1.8,454.97,gps,33678,33678B
9710324483,2013-02-04 04:50,-111.897911,57.065888,-9.0,1.6,394.67,gps,33670,33670
9710426464,2013-06-18 20:00,-111.886443,56.531704,27.0,8.4,410.97,gps,33680,33680
9710528133,2014-02-02 01:50,-111.672071,57.309188,-8.0,0.2,198.28,gps,33676,33676
9710412569,2013-06-05 13:00,-111.918193,56.630718,20.0,1.8,428.12,gps,32267,32267
9710432953,2012-06-13 15:00,-111.510353,57.43972,18.0,0.6,274.53,gps,32251,32251
9710299321,2014-02-04 15:50,-111.900243,57.003299,-10.0,2.0,362.28,gps,13790,13790
9710423116,2013-03-04 01:00,-112.062467,56.567839,6.0,5.0,275.54,gps,33680,33680
9710384059,2014-02-20 05:40,-111.492989,56.718836,-7.0,2.0,340.61,gps,32263,32263B
9710521648,2013-01-23 21:10,-111.89046,57.142902,10.0,2.0,322.98,gps,33675,33675
9710521126,2013-01-13 00:10,-111.939389,57.092503,-9.0,1.6,385.26,gps,33675,33675
9710422381,2013-10-11 01:01,-112.136849,57.114597,13.0,3.2,376.44,gps,33681,33681
9710449574,2014-03-04 07:00,-111.621203,59.920346,-12.0,1.6,165.74,gps,33679,33679
9710395927,2013-04-13 09:15,-111.70627,57.44604,1.0,2.0,280.75,gps,32264,32264
9710454447,2012-04-18 20:30,-111.66564,56.755571,22.0,3.2,429.37,gps,32253,32253
9710363432,2014-01-24 17:00,-111.50395,56.67395,5.0,1.6,301.78,gps,32261,32261B
9710327576,2014-01-12 20:40,-111.98174,56.96065,-5.0,1.6,379.08,gps,33678,33678B
9710470741,2012-11-22 16:15,-112.021223,56.580627,-9.0,2.0,270.19,gps,32255,32255
9710435412,2012-11-17 03:00,-111.657135,57.387605,1.0,1.6,199.67,gps,32251,32251
9710428682,2013-02-08 22:20,-111.082311,56.685596,6.0,3.2,382.67,gps,33671,33671
9710494041,2012-10-22 19:00,-111.933302,57.014571,9.0,2.0,418.86,gps,32259,32259
9710391788,2012-06-17 13:01,-111.864902,57.449621,16.0,1.6,357.14,gps,32264,32264
